Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q9Z2Q6_peptide1	5948107.25	6357675.648	6552058.023	8620492.444	4036809.195	3081750.431	4206443.842	5246951.389
Q8BZ47_peptide5	1251483.633	2623737.722	1711883.196	1460318.817	2286989.595	1642045.045	1208094.661	246508.1679
Q3TB48_peptide1	3605751.5	NA	NA	NA	NA	NA	NA	NA
Q9DB52_peptide6	2254823.75	2252262.804	2501068.002	NA	2973265.121	2559298.608	2073363.583	3129788.491
Q9R0G7_peptide8	3121572.75	5857702.011	2604877.195	2874628.9	1770137.51	4943285.739	4482213.95	4122235.183
Q569Z6_peptide3	15563103.25	26069207.2	19386807.73	30270189	22985235.44	22381153.52	21282608.73	37690070.55
Q9ERR1_peptide1	625793.75	740217.6118	1475099.98	1467065.265	4306287.194	4981706.405	2818571.294	4304094.244
P35569_peptide5	NA	NA	NA	23159988.07	50224987.84	34348787.36	NA	25502325.5
Q9QYR6_peptide4	40971245.38	58005465.91	65151558.22	61153224.52	38624524.75	50866883.72	26445518.9	64516345.13
Q9D7X8_peptide1	NA	2206683.07	1241240.88	1199437.117	NA	1471824.533	1423864.413	1360886.678
Q9R0A0_peptide2	18989796	25306654.42	27917989.98	31078218.49	17624525.88	29479598.45	35200585.29	36190471.84
Q5SPW0_peptide1	837356.9375	NA	NA	1800560.443	6907957.662	4841390.969	8200354.931	9710367.088
Q3UIR3_peptide1	NA	13302956.89	10572280.26	16016962.66	NA	11116493.14	12056684.76	14172669.38
P51830_peptide2	10695845	18142856.73	16370247.32	15794469.33	11512199.33	14355776.78	12615332.95	9868331.554
Q91WV0_peptide1	5487933.25	9432386.002	3436039.295	7571122.442	4563456.732	1158612.444	823569.5064	7870596.264
Q922Q2_peptide1	30868012.5	36975661.61	32304859.65	35706159.14	23489093.56	33935904.75	23327796.97	31285625.21
Q922Q2_peptide2	9894963.5	8214579.007	4806946.054	5869667.99	4495987.666	9278617.938	5725523.184	5078098.761
P57776-2; P57776_peptide2	1859101.5	2175091.005	2717045.836	2416462.884	2084758.148	2241115.774	2141717.089	2146695.334
P15105_peptide4	6985053	7857060.678	9513538.581	11937203.61	8093210.224	7960954.323	7769052.053	8881234.421
Q99J36_peptide1	175636099	195434680.1	181219353.8	206958454.6	152557541.2	210533906.7	184871482.7	200933812.6
Q6PDH0_peptide5	3483381	6470975.816	5961235.063	8569303.916	14458083.83	17906917.99	14307744.97	16513764.28
P18654_peptide2	NA	1065994.008	1774551.969	NA	4742637.378	7775969.716	10995931.71	9021075.463
E9Q4Z2_peptide1	10612908	13177288.11	13044538.19	12703518	9848062.189	10781009.89	11312121.48	11338905.31
P99024_peptide2	3852235.875	4876807.8	4595107.11	6948983.794	5114940.146	4501415.077	4730770.768	3960715.749
O09110_peptide1	2550862.75	3346930.246	3069924.792	2943954.058	2144279.548	1612195.565	2459288.44	2819886.104
Q60605; Q60605-2_peptide1	2161726.5	1238987.448	NA	NA	1264662.948	1216815.472	1168715.256	NA
Q60931_peptide2	2116374.25	2697412.624	1634294.548	2510184.412	2143563.381	2860271.067	NA	2720508.266
P08003_peptide3	9564096.5	11130141.67	11928758.55	11004132.03	10769786.43	6695815.909	10529799.79	10613707.68
P27773_peptide1	3624425.25	3319132.402	4025046.127	6166572.214	3535881.089	3911354.737	4145828.241	4974857.353
P60710_peptide1	NA	NA	9296922.612	9119773.965	NA	12684326.46	8248306.242	6199776.654
P97434_peptide1	2040476.875	NA	NA	5855893.584	4454618.645	3525578.339	NA	9229702.247
Q8BLK9_peptide1	NA	1525949.208	1435686.8	1409260.401	971360.532	2662180.034	2500163.425	2624995.703
O08796_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
Q8CHP6_peptide2	2405275.75	3526970.769	5237448.758	4787606.766	2883061.605	3416435.124	4615566.923	4445496.655
Q8CHP6_peptide3	48604055	53994362.84	69219466.47	82852345.6	45945654.51	54726319.88	67829531.75	78739080.2
Q6PD31_peptide4	NA	1715794.388	NA	NA	9212718.403	9723547.673	9884719.342	8797524.555
Q4VA53_peptide3	39851099.25	32975014.06	54996142.61	53623476.45	70084835.44	43037066.66	75220953.87	97088724.47
Q4VA53_peptide4	90788474.5	85648090.6	81228695.47	78688069.01	44286143.26	56560208.29	52463182.12	59405557.24
Q6JPI3_peptide1	6354505.75	8015782.687	14098998.8	14838654.33	7146785.173	11490511.9	8332029.113	6428631.5
Q8R3Y5_peptide1	1499951.5	2006720.533	2190029.003	1748511.284	923918.6519	1601380.442	NA	1514713.449
Q62371_peptide1	NA	NA	1489954.894	3409856.381	963950.3392	NA	1543963.439	1563285.025
Q80UV9_peptide1	5870313	8492185.48	7882997.608	6449833.145	5666215.909	6882210.548	5796365.222	6813498.248
Q8K1N2_peptide2	2690198	4565339.026	8362389.136	11694773.39	NA	NA	5182199.325	9774351.389
O09106_peptide6	44001213	70272118.73	62937585.16	71875012.69	55110035.94	67424106.55	70992933.39	92692965.89
O09106_peptide7	5879024	8533652.892	3596039.691	1741236.269	NA	5368355.483	NA	NA
O09106_peptide8	299604115.3	394950533.3	343416438.2	521931437.4	209984241.7	402668588	368919133.3	442800654
P70288_peptide6	38387863	52926487.54	62675131.74	68385355.9	37652671.5	44608742.1	47591525.07	56201713.68
P70288_peptide7	10262176.5	15240596.76	4244125.26	3874163.272	10642865.95	14182427.48	13379045.08	NA
P70288_peptide8	345099541.6	471366219.7	519341460.5	496526430.3	432901163	422647693	440609765.8	457628784.6
Q9CYI0_peptide1	1872218.375	3245191.471	NA	NA	2686129.943	2875728.605	2972258.965	NA
Q9CYI0_peptide2	28682139	7335467.405	8546410.019	8668015.13	10165347.58	6330131.511	5555687.832	7202942.654
P49586_peptide3	126179732.6	125016953.5	133815166.2	137928812.7	92095934.71	82391033.54	85046236.04	82050773.9
Q3B7Z2_peptide1	439359417.5	392436997.2	432967534.1	412003389.2	237368331.7	373691080.6	156794861.5	269811146.1
P49586_peptide4	7748087.75	8680247.532	10559015.25	5120415.168	996852.5709	1748108.23	1292460.993	1104118.711
Q8BTY2_peptide1	3130521.25	4472490.733	3326524.645	3473334.825	1339083.551	1625282.901	1390489.323	1920292.271
Q8BTY2_peptide2	18288627	22355374.25	22038616.72	23437807.39	12919599.89	13901514.89	14469372.71	14955614.34
Q99KX1_peptide4	9840672	13248726.83	10153658.82	10661663.15	10540240.94	10297256.96	12606989.89	12925133.16
Q3UHF7_peptide3	1230674.625	753204.4422	1065773.339	1737417.222	NA	NA	746421.3264	NA
Q80TM6_peptide2	4108049.75	8734263.362	3117237.95	807303.9553	977466.6827	2538882.733	625298.3125	1412748.601
Q9QXZ0_peptide8	517395.7813	NA	988722.9644	2087621.689	5051898.304	5657694.383	5325273.504	6899805.94
Q60974_peptide3	7005950	10239386.41	NA	13655191.58	5925929.425	NA	NA	10530371.18
Q9D0K2_peptide1	3809215.25	2256818.941	4328566.507	5736784.784	5397454.696	NA	5836181.06	4772324.499
Q9DCS3_peptide1	554573.0625	168353.3737	61346.78914	24995.86867	725312.0317	53183.14024	74006.174	110509.5452
Q05816_peptide2	16079819	16629887.33	16612470.61	13893898.32	19356630.24	13336420.41	13150407.25	17085137.76
Q8C0N2_peptide2	21048378	22725921	28770434.24	30487453.47	26423996.62	25422323.22	33842111.38	31863637.71
Q8C0N2_peptide3	26697330	18914598.65	20141037.51	21415100.61	18704450.89	20481626.73	25487255.06	25919460.29
Q91V92_peptide3	1197321.375	947967.9256	1916476.513	NA	1744911.266	1116339.801	2399948.308	NA
P49586_peptide5	131352399.5	134524014.4	83731101.84	82019025	47993665.2	48409556	52789836.11	55910876
Q3B7Z2_peptide2	6180620.75	2483764.93	NA	NA	NA	1297939.076	NA	NA
Q3B7Z2_peptide3	33662803.91	60868802.21	56393150.37	48450752.18	52873442.94	59716139.22	54163174.82	45155677.54
P61205_peptide2	NA	NA	379632.5588	471976.3217	NA	592103.2479	872095.9793	608016.3674
Q8JZK9_peptide2	3681105.75	4373684.48	5846275.985	5773075.933	5310098.192	3585653.271	5417707.452	4552371.951
Q8CFH6_peptide4	6110631	8239513.783	14761971.51	9020076.652	4451363.223	9268034.825	13556740.06	10695186.54
O70405_peptide4	2442494.5	1130862.873	NA	NA	3254355.08	NA	NA	NA
Q8BGQ7_peptide2	6680725.25	7355585.744	6748158.708	10842528.06	9556646.117	8529270.998	10212246.81	14451328.9
Q80U35_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
O08759_peptide1	56737663.77	47889389.3	25292550.96	26916104.05	60995248.1	29883218.81	13581031.62	21570731.59
Q07243_peptide1	5237285.5	4302976.731	4688180.403	4171041.563	9209160.644	7087088.95	5211221.09	5614430.562
Q91VJ2_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q91VJ2_peptide2	22070641.38	33798629.99	28937067.04	38471073.29	21229625.03	24901549.63	17112368.54	27608147.16
Q91VJ2_peptide3	1136879	9117341.557	NA	5734130.494	1681423.62	NA	NA	NA
Q5NCI0_peptide1	NA	479943.4659	1881396.808	NA	2332972.896	3343015.474	3962324.445	NA
Q9D0E1_peptide1	41134956	47829899.22	41437183.01	47631672.68	25782561.79	27526106.12	40969254.67	40885989.54
Q8BLH7_peptide1	5884619	NA	1791361.237	2086821.092	1905166.538	NA	NA	NA
Q80XS6_peptide1	NA	NA	NA	NA	1138915.591	1787135.763	1430116.724	1374735.542
Q8BMS1_peptide4	2013605.25	3172483.433	3003243.393	2887977.793	3250477.717	3048125.051	3981666.165	2995272.362
Q8R4D1_peptide1	2885179.75	2763377.711	2589377.421	1461155.997	2731842.262	2196175.143	NA	NA
Q61026_peptide3	10509670	18579069.92	22021527.25	21738190.42	9241408.415	20000020.02	22291290.95	24264912.62
Q9D1G1_peptide1	6630574.25	4434067.434	6559790.014	3794566.261	8824595.25	7911849.771	9286668.041	10318087.31
Q64310_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q6P9Q6_peptide2	8012615	11835765.86	8323295.321	6468961.756	6847067.726	9052829.339	6587822.659	7403353.303
Q04735_peptide1	10162138.5	14306977.28	13903327.82	11545932.39	9530958.274	12086513.33	12440840.53	12454078.02
Q08874_peptide1	431364.9063	797786.8104	967246.4211	1011647.191	952148.0722	1663625.302	1272691.94	944437.7207
Q64321_peptide1	1597048	9986178.835	4752429.093	4522240.653	3510997.52	2839678.301	4358973.997	4887229.772
P26883_peptide1	2784721.25	4123877.085	4440049.552	4825062.911	3516791.577	3923600.89	3888902.478	3685427.132
A6X8Z5_peptide3	51742000	NA	8900392.91	5935517.969	NA	NA	987452.5768	NA
P18872_peptide1	3303669	5994750.827	4053348.772	1918168.302	726327.0331	1360201.354	NA	1565016.559
Q9WUU9_peptide1	370191.4063	3368924.474	2779845.914	3236314.88	568310.0712	1435710.719	922570.4555	801607.4624
Q8C1A5_peptide1	3339341	5947106.906	6080160.594	4376148.19	NA	4076140.765	3996311.875	3664641.906
P08249_peptide3	7669922.5	8006611.918	8958384.026	9149145.854	9385653.769	7943344.832	8336743.492	8714748.626
P35569_peptide6	27970848.5	18798066.99	35724489.33	45853759.73	58923819.32	94436451.38	93724230.77	121316789
O55131_peptide4	4406422.5	8032885.467	9431944.13	5337609.52	5159589.287	7038243.051	7786045.325	4041122.88
P47791-2_peptide1	138519.7031	533603.8049	NA	240565.9471	1057385.043	431314.9091	598173.0161	377451.2581
P47791-2_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q99JX3_peptide1	5056941.75	4563885.112	5739524.978	NA	4724598.348	11733887.64	5958420.511	8698452.698
Q62077_peptide1	9139208.5	11663654.88	13391210.99	11308421.01	7115933.771	9883854.495	7324451.41	8699525.599
Q9CQ36_peptide1	5764702.875	9536796.923	7098114.537	14427594.73	8619797.062	5291008.933	9001669.343	NA
Q3UCQ1_peptide1	2436711	1900165.32	1860739.737	3449025.623	NA	2538970.701	12668866.47	NA
Q9Z2D6-2_peptide2	NA	6381492.515	4357021.815	6755428.678	3171272.348	4635265.825	3899091.183	2782476.42
Q3UVL4_peptide1	4349506	6931581.264	10778732.71	NA	5126557.68	6052597.015	7905097.375	8371397.269
O35445_peptide1	1789785.375	2981220.301	3044132.176	3258581.406	2065221.129	2175205.531	2890743.352	2761534.664
Q7TN75; Q7TN75-2_peptide2	21688598	50676149.51	28657488.34	56670547.17	43915461.74	55564359.41	40513610.33	53526504.27
Q7TN75; Q7TN75-2_peptide3	4801832	6209914.172	3918445.113	3687975.622	3593458.078	4174888.812	5025877.838	3417239.667
Q9Z266_peptide1	NA	4224759.642	4836553.942	5205539.159	NA	3237782.855	2667462.887	4817208.175
Q9CPQ3_peptide1	25627636	68771730.31	36190740.63	31127234.55	29952600.53	66584554.08	26642263.14	27319852.9
Q921G6_peptide1	7078893.836	20467618.13	21337144.21	26860565.48	18322521.76	38540984.09	42975851.74	46098509.22
Q9DBD5_peptide1	120944667	146960609.1	154346193	175818131.9	138535261.8	130629073.1	150802100.8	158495454.5
P52480_peptide6	2322887	2710660.834	3301699.418	3870402.818	3660555.047	3681834.819	2693294.706	3515694.841
Q9DBD5_peptide2	4319126	2952829.162	4613643.223	5046974.881	2949703.634	3828997.674	3892015.742	5227729.499
Q9CWX9_peptide1	23895635	29398131.45	34846162.09	30230610.09	21275318.15	29240611.4	30583529.89	24708669.36
P70296_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q9CW46_peptide1	107267312	191122568.4	195983054	235813372.7	129702260.6	157276457	178127149.2	191099199.3
Q9CW46_peptide2	7697201.75	16015846.44	16780506.74	16748290.89	8485404.919	15771595.17	14398852.22	13804061.85
P46460_peptide1	NA	NA	1300637.696	846706.1092	NA	682883.0404	NA	1430302.474
Q8CIL4_peptide1	4820248.063	3350155.713	1350199.484	1586766.589	2304235.037	1231572.429	1772498.976	568968.2944
Q05816_peptide3	8503713.25	10466104.98	8238197.546	11191938.17	8747985.733	9453322.309	1252040.449	NA
Q9JJW0_peptide1	3299567.688	4897462.791	5773363.708	4777513.091	4281466.726	4322473.85	3015149.562	5043592.884
Q9D1P2_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q62318_peptide7	NA	NA	3050020.552	3700623.092	NA	1696547.098	NA	NA
Q62318_peptide8	996952826.5	1130634860	1374863809	1714369229	968975519.8	1110326234	1276786111	1693002081
Q61249_peptide1	2180982	2502138.11	1514595.72	2675702.289	2732617.425	1940091.457	1606953.823	2082375.162
Q8CHH9_peptide1	16771409.5	18191544.16	24618587.81	32651780.03	9835822.016	14317180.33	17003087.6	19315886.17
Q9CWX9_peptide2	7154287.25	10464561.54	12146775.77	12620182.38	7012029.101	10327543.05	8854998.025	10984296.09
Q9Z1M4_peptide1	NA	1608104.135	2007067.758	2021010.494	NA	1319120.971	1672510.415	1836948.821
Q8VC70_peptide4	51599221.75	58438221.66	60703163.26	53136812.26	42336577.97	46125980.35	52224399.95	92386993.02
P67778_peptide3	5993802	7358762.129	8409078.89	7491541.28	7479827.429	7199827.237	6862508.282	6894893.721
Q9JHI5_peptide2	1686119	1876775.829	1664144.284	2118352.48	2106854.009	2169143.698	1773863.574	2099039.866
Q9Z1E4_peptide5	32028618.25	41932680.08	41026739.68	47507024.9	38821492.49	41822226.96	41739863.99	47452881.31
Q80U70_peptide1	22561480	20120044.44	25119326.56	29559601.86	23103470.25	12710650.03	14008322.75	27519110.68
P19324_peptide2	1621800.375	2508389.167	3798856.332	3427288.586	769972.2249	2307250.789	2493918.528	NA
P20029_peptide7	3395843.5	4742884.435	4668595.331	5830790.027	3759210.411	4191954.589	4491686.082	NA
P20029_peptide8	3686719	5564058.344	5564031.432	5873826.822	4695956.028	6679733.527	6422863.457	6824267.372
P20029_peptide9	3621578.5	7671970.351	8623713.512	7657982.462	7691133.208	9513735.432	13118414.52	10849051.06
Q8K3D3-2_peptide1	45342601.75	83018292.07	113762168.9	132442413.1	58414953.76	63543425.74	114585209.5	116775277.2
P42208_peptide1	1561362.75	2095331.64	2728221.627	2386942.594	1945969.44	1714716.212	2435818.568	2417326.454
P42208_peptide2	1628295339	1834748802	1934491957	2021690321	1452296064	1811206014	1804948132	1782393592
Q9ERU9_peptide2	2550470.75	4343364.666	5513961.75	4638654.34	3744526.29	3521053.957	4643309.678	3671701.762
Q68FD5_peptide9	714002162.6	993409869.4	979880886.9	1005310565	754002418.1	843116154.2	831546586.4	781024638.9
Q9R1P1_peptide1	NA	734498.9614	NA	909654.8835	NA	799986.5573	821410.8244	1158182.218
P06537_peptide1	9722783.031	41500191.19	30099976.43	17610282.25	10485342.78	29170570.8	20322097.25	23347189.4
P03930_peptide1	3330618.5	4027624.905	3766143.485	3431885.297	3171384.457	3738524.338	3778323.606	3862144.554
Q7TMK9_peptide3	1293380.75	1271543.233	1298415.886	1681883.999	1164226.924	1077897.74	1161834.893	981278.3763
Q14AX6-3_peptide3	84770086	69146181.95	90440861.22	86228752.66	91621290.92	71317350.4	76948618.17	83615707.34
P63017_peptide5	2002494.25	4613120.005	2400058.147	5070302.667	3045442.304	4632774.09	4629472.602	5128002.68
P63017_peptide6	NA	NA	NA	NA	3290503.443	4040628.767	3946698.813	6489809.661
Q8BZ47_peptide6	5760871.5	7440617.321	10042562.17	10595462.1	5476033.012	5658653.599	7059469.954	7590206.124
Q6P5E4_peptide1	2110803	2970547.463	NA	3604975.952	4266345.086	1673838.33	NA	4025981.396
Q689Z5_peptide2	1281602	NA	1208978.704	1050644.618	3398090.369	4867230.393	4121001.793	6167470.525
Q689Z5_peptide3	1875848.188	3587051.287	1390739.562	282498.1383	244011.3747	782927.4617	NA	229481.9501
Q689Z5_peptide4	291761.6563	766959.9021	NA	NA	2089902.467	2309595.222	1539420.79	1879662.836
P38647_peptide4	1217441.75	1485852.056	1543545.993	2066281.469	1376855.791	1650947.741	1784279.776	1777439.923
Q69ZA1_peptide2	66527070	72210526	74368027.79	75620065.34	36004358.46	69320103.81	68984657.35	67822465.75
P42932_peptide2	2043656.625	2058104.038	2127589.915	3201119.93	2746806.655	2104602.128	2298488.371	2740255.725
P70296_peptide2	3768928.5	4553467.249	5740009.562	6451424.974	4326045.024	4196549.601	4581301.096	4296310.468
O35129_peptide3	516598.5	NA	564517.3335	848445.3194	1058238.017	841562.3761	921246.8533	1374410.552
Q9D8U8_peptide1	2876695.75	3620343.83	3317750.121	3939219.858	3377932.105	3832099.299	2979949.18	3405651.183
Q3UPL0_peptide3	119425.1953	386079.5937	714310.1177	522837.3115	304162.6143	422123.2556	402577.6297	597466.7653
P47753_peptide1	17434590	17606228.1	18645296.38	11097707.8	13559329.56	15179437.76	11582764.81	10039500.67
Q923D5_peptide2	7524620	1487996.193	NA	NA	NA	NA	NA	NA
O08663_peptide1	10433159.75	18067487.97	27175673.79	36292225.52	12474276.03	14708029.44	32588660.36	35122535.88
P20152_peptide14	NA	NA	1942309.469	2293102.921	1766838.345	2312326.681	1191808.252	1734824.1
Q8K330_peptide1	888389.5	2702791.487	2976835.382	3311990.428	1493713.084	2550697.159	2745478.402	3426298.757
Q8BH31_peptide1	722398.5625	NA	NA	1074458.31	7814553.217	5653552.732	9399804.269	10353907.3
Q7TSH2_peptide1	2129060.5	2165333.885	2218278.651	2305414.688	1858555.179	1782426.218	2019323.835	2014219.736
Q8BTI8_peptide19	20751184	24513241	25011228.19	24244074.81	34824652.66	34720796.54	34310260.68	36223097.26
O89079_peptide1	5857736.25	8822560.689	8818642.632	6234903.95	3321040.777	8224081.169	3796250.769	3300914.085
Q9QXS6_peptide1	NA	6451071.705	4081929.057	6453456.965	683638.7169	4558001.993	NA	4515275.59
Q8BX02_peptide1	10696779	13886596.78	13814929.22	16699129.31	4370411.725	6388833.634	6636001.247	6898618.46
P81122_peptide10	32861361	44280984.85	64178662.41	65712702.32	50186548.67	65759725.17	69358766.71	70889855.3
Q61191_peptide1	5227029.75	604687.2248	754090.2949	516802.184	5648569.26	510056.9559	845530.1044	475752.7211
Q6NVE8_peptide1	12113869	8890816.231	7326937.164	7751929.953	5151044.531	4317060.88	3386303.673	1525868.262
Q923D5_peptide3	4222334	2835037.141	NA	NA	NA	NA	NA	NA
Q01853_peptide7	2454324.25	1834272.157	2576416.35	NA	2787447.432	2381840.746	2335864.807	2983367.41
Q9ERE8_peptide1	9521267.875	10455620.75	11671325.58	13436511.77	9966831.066	9860117.154	12015364.29	10945131.8
P18760_peptide2	5664302	6851849.372	5476137.089	6852434.961	4685242.799	5214248.411	3314840.664	4187772.07
P18760_peptide3	19262521	21649810.1	18948551.78	24079918.47	14112318.08	14172700.42	12369326.62	15279432.19
P18760_peptide4	2099201659	2268022101	1660920394	2441457571	1602139603	1852566774	1002115966	1412524348
Q9R0P5_peptide1	2118413.25	2096843.432	2491344.085	2761688.951	1780651.917	1771985.556	4111954.117	NA
Q9R0P5_peptide2	527102028	572993120.2	530890448.2	666312563.4	405609326	463293786.3	343606518.4	401279807.1
P45591_peptide1	53908104	54744498.4	38431516.6	45011222.66	47181661.36	28505228.21	22939901.59	32175383.07
P45376_peptide1	10345298	8685261.219	17943745.78	18376672.45	9248535.703	10659897.95	11032991.68	10429577.23
Q05816_peptide4	3303303	3534611.688	5042971.99	NA	2616488.221	2957511.729	3116206.952	2703996.028
P63213_peptide1	11420354	5290802.809	9808973.396	10747002.9	7029860.018	4778248.534	8943005.065	10499791.41
Q8VDY4_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
P70210_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
